,p-value
CTCF_CTCF_HMF_encode-Stam_seq_hsa_MDscan_3,0.0
CTCF_CTCF_HMF_encode-Stam_seq_hsa_MEME_2,0.0
CTCF_CTCF_HRE_encode-Stam_seq_hsa_MDscan_3,0.0
CTCF_CTCF_HRE_encode-Stam_seq_hsa_MEME_1,0.0
CTCF_CTCF_HRE_encode-Stam_seq_hsa_MEME_2,0.0
CTCF_CTCF_HRE_encode-Stam_seq_hsa_MEME_3,0.0
CTCF_CTCF_HRPEpiC_encode-Stam_seq_hsa_AlignACE_1,0.0
CTCF_CTCF_HRPEpiC_encode-Stam_seq_hsa_AlignACE_3,0.0
CTCF_CTCF_HRPEpiC_encode-Stam_seq_hsa_MDscan_1,0.0
CTCF_CTCF_HRPEpiC_encode-Stam_seq_hsa_MDscan_2,0.0
CTCF_CTCF_HRPEpiC_encode-Stam_seq_hsa_MDscan_3,0.0
CTCF_CTCF_HRPEpiC_encode-Stam_seq_hsa_MEME_1,0.0
CTCF_CTCF_HRPEpiC_encode-Stam_seq_hsa_MEME_2,0.0
CTCF_CTCF_HRPEpiC_encode-Stam_seq_hsa_MEME_3,0.0
CTCF_CTCF_HSMM_encode-Bernstein_seq_hsa_AlignACE_1,0.0
CTCF_CTCF_HSMM_encode-Bernstein_seq_hsa_AlignACE_2,0.0
CTCF_CTCF_HSMM_encode-Bernstein_seq_hsa_AlignACE_3,0.0
CTCF_CTCF_HSMM_encode-Bernstein_seq_hsa_MDscan_1,0.0
CTCF_CTCF_HSMM_encode-Bernstein_seq_hsa_MDscan_2,0.0
CTCF_CTCF_HRE_encode-Stam_seq_hsa_MDscan_2,0.0
CTCF_CTCF_HMF_encode-Stam_seq_hsa_MEME_1,0.0
CTCF_CTCF_HRE_encode-Stam_seq_hsa_MDscan_1,0.0
CTCF_CTCF_HRE_encode-Stam_seq_hsa_AlignACE_1,0.0
CTCF_CTCF_HPAF_encode-Stam_seq_hsa_AlignACE_1,0.0
CTCF_CTCF_HPAF_encode-Stam_seq_hsa_AlignACE_2,0.0
CTCF_CTCF_HPAF_encode-Stam_seq_hsa_AlignACE_3,0.0
CTCF_CTCF_HPAF_encode-Stam_seq_hsa_MDscan_1,0.0
CTCF_CTCF_HPAF_encode-Stam_seq_hsa_MDscan_2,0.0
CTCF_CTCF_HPAF_encode-Stam_seq_hsa_MDscan_3,0.0
CTCF_CTCF_HPAF_encode-Stam_seq_hsa_MEME_1,0.0
CTCF_CTCF_HPAF_encode-Stam_seq_hsa_MEME_2,0.0
CTCF_CTCF_HPAF_encode-Stam_seq_hsa_MEME_3,0.0
CTCF_CTCF_HPF_encode-Stam_seq_hsa_AlignACE_1,0.0
CTCF_CTCF_HPF_encode-Stam_seq_hsa_AlignACE_2,0.0
CTCF_CTCF_HPF_encode-Stam_seq_hsa_AlignACE_3,0.0
CTCF_CTCF_HPF_encode-Stam_seq_hsa_MDscan_1,0.0
CTCF_CTCF_HPF_encode-Stam_seq_hsa_MDscan_2,0.0
CTCF_CTCF_HPF_encode-Stam_seq_hsa_MDscan_3,0.0
CTCF_CTCF_HPF_encode-Stam_seq_hsa_MEME_1,0.0
CTCF_CTCF_HPF_encode-Stam_seq_hsa_MEME_2,0.0
CTCF_CTCF_HRE_encode-Stam_seq_hsa_AlignACE_2,0.0
CTCF_CTCF_HepG2_encode-Myers_seq_hsa_v041610.1_MEME_2,0.0
CTCF_CTCF_HepG2_encode-Myers_seq_hsa_v041610.1_MEME_1,0.0
CTCF_CTCF_HepG2_encode-Myers_seq_hsa_v041610.1_MDscan_3,0.0
CTCF_CTCF_HEEpiC_encode-Stam_seq_hsa_AlignACE_1,0.0
CTCF_CTCF_HEEpiC_encode-Stam_seq_hsa_AlignACE_2,0.0
CTCF_CTCF_HEEpiC_encode-Stam_seq_hsa_AlignACE_3,0.0
CTCF_CTCF_HEEpiC_encode-Stam_seq_hsa_MDscan_1,0.0
CTCF_CTCF_HEEpiC_encode-Stam_seq_hsa_MDscan_2,0.0
CTCF_CTCF_HEEpiC_encode-Stam_seq_hsa_MDscan_3,0.0
CTCF_CTCF_HEEpiC_encode-Stam_seq_hsa_MEME_1,0.0
CTCF_CTCF_HEEpiC_encode-Stam_seq_hsa_MEME_2,0.0
CTCF_CTCF_HEEpiC_encode-Stam_seq_hsa_MEME_3,0.0
CTCF_CTCF_HEEpiC_encode-Stam_seq_hsa_Trawler_3,0.0
CTCF_CTCF_HEK293_encode-Stam_seq_hsa_AlignACE_1,0.0
CTCF_CTCF_HEK293_encode-Stam_seq_hsa_AlignACE_3,0.0
CTCF_CTCF_HEK293_encode-Stam_seq_hsa_MDscan_1,0.0
CTCF_CTCF_HEK293_encode-Stam_seq_hsa_MDscan_2,0.0
CTCF_CTCF_HEK293_encode-Stam_seq_hsa_MDscan_3,0.0
CTCF_CTCF_HEK293_encode-Stam_seq_hsa_MEME_1,0.0
CTCF_CTCF_HEK293_encode-Stam_seq_hsa_MEME_2,0.0
CTCF_CTCF_HCPEpiC_encode-Stam_seq_hsa_MEME_3,0.0
CTCF_CTCF_HEK293_encode-Stam_seq_hsa_MEME_3,0.0
CTCF_CTCF_HCPEpiC_encode-Stam_seq_hsa_MEME_2,0.0
CTCF_CTCF_HCPEpiC_encode-Stam_seq_hsa_MDscan_3,0.0
CTCF_CTCF_HBMEC_encode-Stam_seq_hsa_MDscan_3,0.0
CTCF_CTCF_HBMEC_encode-Stam_seq_hsa_MEME_1,0.0
CTCF_CTCF_HBMEC_encode-Stam_seq_hsa_MEME_2,0.0
CTCF_CTCF_HBMEC_encode-Stam_seq_hsa_MEME_3,0.0
CTCF_CTCF_HCFaa_encode-Stam_seq_hsa_AlignACE_2,0.0
CTCF_CTCF_HCFaa_encode-Stam_seq_hsa_AlignACE_3,0.0
CTCF_CTCF_HCFaa_encode-Stam_seq_hsa_MDscan_1,0.0
CTCF_CTCF_HCFaa_encode-Stam_seq_hsa_MDscan_2,0.0
CTCF_CTCF_HCFaa_encode-Stam_seq_hsa_MDscan_3,0.0
CTCF_CTCF_HCFaa_encode-Stam_seq_hsa_MEME_1,0.0
CTCF_CTCF_HCFaa_encode-Stam_seq_hsa_MEME_2,0.0
CTCF_CTCF_HCFaa_encode-Stam_seq_hsa_MEME_3,0.0
CTCF_CTCF_HCPEpiC_encode-Stam_seq_hsa_AlignACE_1,0.0
CTCF_CTCF_HCPEpiC_encode-Stam_seq_hsa_AlignACE_2,0.0
CTCF_CTCF_HCPEpiC_encode-Stam_seq_hsa_AlignACE_3,0.0
CTCF_CTCF_HCPEpiC_encode-Stam_seq_hsa_MDscan_1,0.0
CTCF_CTCF_HCPEpiC_encode-Stam_seq_hsa_MDscan_2,0.0
CTCF_CTCF_HCPEpiC_encode-Stam_seq_hsa_MEME_1,0.0
CTCF_CTCF_HeLa-S3_encode-Bernstein_seq_hsa_AlignACE_1,0.0
CTCF_CTCF_HeLa-S3_encode-Bernstein_seq_hsa_AlignACE_2,0.0
CTCF_CTCF_HeLa-S3_encode-Bernstein_seq_hsa_AlignACE_3,0.0
CTCF_CTCF_HepG2_encode-Bernstein_seq_hsa_MDscan_1,0.0
CTCF_CTCF_HepG2_encode-Bernstein_seq_hsa_MDscan_2,0.0
CTCF_CTCF_HepG2_encode-Bernstein_seq_hsa_MDscan_3,0.0
CTCF_CTCF_HepG2_encode-Bernstein_seq_hsa_MEME_1,0.0
CTCF_CTCF_HepG2_encode-Bernstein_seq_hsa_MEME_2,0.0
CTCF_CTCF_HepG2_encode-Bernstein_seq_hsa_MEME_3,0.0
CTCF_CTCF_HepG2_encode-Crawford_seq_hsa_AlignACE_1,0.0
CTCF_CTCF_HepG2_encode-Crawford_seq_hsa_MDscan_1,0.0
CTCF_CTCF_HepG2_encode-Crawford_seq_hsa_MDscan_2,0.0
CTCF_CTCF_HepG2_encode-Crawford_seq_hsa_MDscan_3,0.0
CTCF_CTCF_HepG2_encode-Crawford_seq_hsa_MEME_1,0.0
CTCF_CTCF_HepG2_encode-Crawford_seq_hsa_MEME_2,0.0
CTCF_CTCF_HepG2_encode-Crawford_seq_hsa_MEME_3,0.0
CTCF_CTCF_HepG2_encode-Crawford_seq_hsa_Weeder_3,0.0
CTCF_CTCF_HepG2_encode-Myers_seq_hsa_v041610.1_AlignACE_1,0.0
CTCF_CTCF_HepG2_encode-Myers_seq_hsa_v041610.1_MDscan_1,0.0
CTCF_CTCF_HepG2_encode-Myers_seq_hsa_v041610.1_MDscan_2,0.0
CTCF_CTCF_HepG2_encode-Bernstein_seq_hsa_AlignACE_3,0.0
CTCF_CTCF_HepG2_encode-Bernstein_seq_hsa_AlignACE_2,0.0
CTCF_CTCF_HepG2_encode-Bernstein_seq_hsa_AlignACE_1,0.0
CTCF_CTCF_HeLa-S3_encode-Stam_seq_hsa_MEME_3,0.0
CTCF_CTCF_HeLa-S3_encode-Bernstein_seq_hsa_MDscan_1,0.0
CTCF_CTCF_HeLa-S3_encode-Bernstein_seq_hsa_MDscan_2,0.0
CTCF_CTCF_HeLa-S3_encode-Bernstein_seq_hsa_MDscan_3,0.0
CTCF_CTCF_HeLa-S3_encode-Bernstein_seq_hsa_MEME_1,0.0
CTCF_CTCF_HeLa-S3_encode-Bernstein_seq_hsa_MEME_2,0.0
CTCF_CTCF_HeLa-S3_encode-Bernstein_seq_hsa_MEME_3,0.0
CTCF_CTCF_HeLa-S3_encode-Crawford_seq_hsa_AlignACE_1,0.0
CTCF_CTCF_HeLa-S3_encode-Crawford_seq_hsa_AlignACE_2,0.0
CTCF_CTCF_HSMM_encode-Bernstein_seq_hsa_MDscan_3,0.0
CTCF_CTCF_HeLa-S3_encode-Crawford_seq_hsa_MDscan_1,0.0
CTCF_CTCF_HeLa-S3_encode-Crawford_seq_hsa_MDscan_3,0.0
CTCF_CTCF_HeLa-S3_encode-Crawford_seq_hsa_MEME_1,0.0
CTCF_CTCF_HeLa-S3_encode-Crawford_seq_hsa_MEME_2,0.0
CTCF_CTCF_HeLa-S3_encode-Crawford_seq_hsa_MEME_3,0.0
CTCF_CTCF_HeLa-S3_encode-Stam_seq_hsa_AlignACE_1,0.0
CTCF_CTCF_HeLa-S3_encode-Stam_seq_hsa_MDscan_1,0.0
CTCF_CTCF_HeLa-S3_encode-Stam_seq_hsa_MDscan_2,0.0
CTCF_CTCF_HeLa-S3_encode-Stam_seq_hsa_MEME_2,0.0
CTCF_CTCF_HeLa-S3_encode-Crawford_seq_hsa_MDscan_2,0.0
CTCF_CTCF_HBMEC_encode-Stam_seq_hsa_MDscan_2,0.0
CTCF_CTCF_HSMM_encode-Bernstein_seq_hsa_MEME_1,0.0
CTCF_CTCF_HSMM_encode-Bernstein_seq_hsa_MEME_3,0.0
CTCF_CTCF_NHLF_encode-Bernstein_seq_hsa_MDscan_3,0.0
CTCF_CTCF_NHLF_encode-Bernstein_seq_hsa_MEME_1,0.0
CTCF_CTCF_NHLF_encode-Bernstein_seq_hsa_MEME_2,0.0
CTCF_CTCF_NHLF_encode-Bernstein_seq_hsa_MEME_3,0.0
CTCF_CTCF_Osteobl_encode-Bernstein_seq_hsa_AlignACE_1,0.0
CTCF_CTCF_Osteobl_encode-Bernstein_seq_hsa_AlignACE_2,0.0
CTCF_CTCF_Osteobl_encode-Bernstein_seq_hsa_AlignACE_3,0.0
CTCF_CTCF_Osteobl_encode-Bernstein_seq_hsa_MDscan_1,0.0
CTCF_CTCF_Osteobl_encode-Bernstein_seq_hsa_MDscan_2,0.0
CTCF_CTCF_Osteobl_encode-Bernstein_seq_hsa_MDscan_3,0.0
CTCF_CTCF_Osteobl_encode-Bernstein_seq_hsa_MEME_1,0.0
CTCF_CTCF_Osteobl_encode-Bernstein_seq_hsa_MEME_2,0.0
CTCF_CTCF_Osteobl_encode-Bernstein_seq_hsa_MEME_3,0.0
CTCF_CTCF_ProgFib_encode-Crawford_seq_hsa_AlignACE_2,0.0
CTCF_CTCF_ProgFib_encode-Crawford_seq_hsa_MDscan_1,0.0
CTCF_CTCF_ProgFib_encode-Crawford_seq_hsa_MDscan_2,0.0
CTCF_CTCF_ProgFib_encode-Crawford_seq_hsa_MDscan_3,0.0
CTCF_CTCF_NHLF_encode-Bernstein_seq_hsa_MDscan_2,0.0
CTCF_CTCF_ProgFib_encode-Crawford_seq_hsa_MEME_1,0.0
CTCF_CTCF_NHLF_encode-Bernstein_seq_hsa_MDscan_1,0.0
CTCF_CTCF_NHLF_encode-Bernstein_seq_hsa_AlignACE_1,0.0
CTCF_CTCF_NHDF-Ad_encode-Bernstein_seq_hsa_MDscan_3,0.0
CTCF_CTCF_NHDF-Ad_encode-Bernstein_seq_hsa_MEME_1,0.0
CTCF_CTCF_NHDF-Ad_encode-Bernstein_seq_hsa_MEME_2,0.0
CTCF_CTCF_NHEK_encode-Bernstein_seq_hsa_AlignACE_1,0.0
CTCF_CTCF_NHEK_encode-Bernstein_seq_hsa_AlignACE_2,0.0
CTCF_CTCF_NHEK_encode-Bernstein_seq_hsa_AlignACE_3,0.0
CTCF_CTCF_NHEK_encode-Bernstein_seq_hsa_MDscan_1,0.0
CTCF_CTCF_NHEK_encode-Bernstein_seq_hsa_MDscan_2,0.0
CTCF_CTCF_NHEK_encode-Bernstein_seq_hsa_MDscan_3,0.0
CTCF_CTCF_NHEK_encode-Bernstein_seq_hsa_MEME_1,0.0
CTCF_CTCF_NHEK_encode-Bernstein_seq_hsa_MEME_2,0.0
CTCF_CTCF_NHEK_encode-Bernstein_seq_hsa_MEME_3,0.0
CTCF_CTCF_NHEK_encode-Stam_seq_hsa_MDscan_1,0.0
CTCF_CTCF_NHEK_encode-Stam_seq_hsa_MDscan_2,0.0
CTCF_CTCF_NHEK_encode-Stam_seq_hsa_MEME_1,0.0
CTCF_CTCF_NHEK_encode-Stam_seq_hsa_MEME_2,0.0
CTCF_CTCF_NHEK_encode-Stam_seq_hsa_MEME_3,0.0
CTCF_CTCF_NHLF_encode-Bernstein_seq_hsa_AlignACE_2,0.0
CTCF_CTCF_NHDF-Ad_encode-Bernstein_seq_hsa_MDscan_2,0.0
CTCF_CTCF_ProgFib_encode-Crawford_seq_hsa_MEME_2,0.0
CTCF_CTCF_ProgFib_encode-Crawford_seq_hsa_Weeder_3,0.0
CTCF_CTCF_T-47D_encode-Myers_seq_hsa_DMSO-0.02pct-v041610.2-SC-5916_AlignACE_1,0.0
CTCF_CTCF_T-47D_encode-Myers_seq_hsa_DMSO-0.02pct-v041610.2-SC-5916_AlignACE_2,0.0
CTCF_CTCF_T-47D_encode-Myers_seq_hsa_DMSO-0.02pct-v041610.2-SC-5916_AlignACE_3,0.0
CTCF_CTCF_T-47D_encode-Myers_seq_hsa_DMSO-0.02pct-v041610.2-SC-5916_MDscan_1,0.0
CTCF_CTCF_T-47D_encode-Myers_seq_hsa_DMSO-0.02pct-v041610.2-SC-5916_MDscan_2,0.0
CTCF_CTCF_T-47D_encode-Myers_seq_hsa_DMSO-0.02pct-v041610.2-SC-5916_MDscan_3,0.0
CTCF_CTCF_T-47D_encode-Myers_seq_hsa_DMSO-0.02pct-v041610.2-SC-5916_MEME_1,0.0
CTCF_CTCF_T-47D_encode-Myers_seq_hsa_DMSO-0.02pct-v041610.2-SC-5916_MEME_2,0.0
CTCF_CTCF_T-47D_encode-Myers_seq_hsa_DMSO-0.02pct-v041610.2-SC-5916_MEME_3,0.0
CTCF_CTCF_WERI-Rb-1_encode-Stam_seq_hsa_AlignACE_2,0.0
CTCF_CTCF_WERI-Rb-1_encode-Stam_seq_hsa_AlignACE_3,0.0
CTCF_CTCF_WERI-Rb-1_encode-Stam_seq_hsa_MDscan_1,0.0
CTCF_CTCF_WERI-Rb-1_encode-Stam_seq_hsa_MDscan_2,0.0
CTCF_CTCF_WERI-Rb-1_encode-Stam_seq_hsa_MDscan_3,0.0
CTCF_CTCF_WERI-Rb-1_encode-Stam_seq_hsa_MEME_1,0.0
CTCF_CTCF_WERI-Rb-1_encode-Stam_seq_hsa_MEME_2,0.0
CTCF_CTCF_WERI-Rb-1_encode-Stam_seq_hsa_MEME_3,0.0
CTCF_CTCF_SK-N-SH-RA_encode-Stam_seq_hsa_MEME_3,0.0
CTCF_CTCF_ProgFib_encode-Crawford_seq_hsa_MEME_3,0.0
CTCF_CTCF_SK-N-SH-RA_encode-Stam_seq_hsa_MEME_2,0.0
CTCF_CTCF_SK-N-SH-RA_encode-Stam_seq_hsa_MDscan_3,0.0
CTCF_CTCF_SAEC_encode-Stam_seq_hsa_AlignACE_1,0.0
CTCF_CTCF_SAEC_encode-Stam_seq_hsa_AlignACE_3,0.0
CTCF_CTCF_SAEC_encode-Stam_seq_hsa_MDscan_1,0.0
CTCF_CTCF_SAEC_encode-Stam_seq_hsa_MDscan_2,0.0
CTCF_CTCF_SAEC_encode-Stam_seq_hsa_MEME_1,0.0
CTCF_CTCF_SAEC_encode-Stam_seq_hsa_MEME_2,0.0
CTCF_CTCF_SAEC_encode-Stam_seq_hsa_MEME_3,0.0
CTCF_CTCF_SK-N-SH-RA_encode-Myers_seq_hsa_v041610.2_AlignACE_2,0.0
CTCF_CTCF_SK-N-SH-RA_encode-Myers_seq_hsa_v041610.2_MDscan_1,0.0
CTCF_CTCF_SK-N-SH-RA_encode-Myers_seq_hsa_v041610.2_MDscan_2,0.0
CTCF_CTCF_SK-N-SH-RA_encode-Myers_seq_hsa_v041610.2_MDscan_3,0.0
CTCF_CTCF_SK-N-SH-RA_encode-Myers_seq_hsa_v041610.2_MEME_1,0.0
CTCF_CTCF_SK-N-SH-RA_encode-Myers_seq_hsa_v041610.2_MEME_2,0.0
CTCF_CTCF_SK-N-SH-RA_encode-Myers_seq_hsa_v041610.2_Weeder_3,0.0
CTCF_CTCF_SK-N-SH-RA_encode-Stam_seq_hsa_AlignACE_2,0.0
CTCF_CTCF_SK-N-SH-RA_encode-Stam_seq_hsa_MDscan_1,0.0
CTCF_CTCF_SK-N-SH-RA_encode-Stam_seq_hsa_MDscan_2,0.0
CTCF_CTCF_SK-N-SH-RA_encode-Stam_seq_hsa_MEME_1,0.0
CTCF_CTCF_NHDF-Ad_encode-Bernstein_seq_hsa_MDscan_1,0.0
CTCF_CTCF_NHDF-Ad_encode-Bernstein_seq_hsa_AlignACE_3,0.0
CTCF_CTCF_NHDF-Ad_encode-Bernstein_seq_hsa_AlignACE_1,0.0
CTCF_CTCF_HUVEC_encode-Crawford_seq_hsa_MEME_1,0.0
CTCF_CTCF_HUVEC_encode-Crawford_seq_hsa_MEME_2,0.0
CTCF_CTCF_HUVEC_encode-Crawford_seq_hsa_MEME_3,0.0
CTCF_CTCF_HUVEC_encode-Crawford_seq_hsa_Weeder_3,0.0
CTCF_CTCF_HUVEC_encode-Crawford_seq_hsa_Trawler_3,0.0
CTCF_CTCF_HUVEC_encode-Stam_seq_hsa_MDscan_1,0.0
CTCF_CTCF_HUVEC_encode-Stam_seq_hsa_MDscan_2,0.0
CTCF_CTCF_HUVEC_encode-Stam_seq_hsa_MDscan_3,0.0
CTCF_CTCF_HUVEC_encode-Stam_seq_hsa_MEME_1,0.0
CTCF_CTCF_HUVEC_encode-Stam_seq_hsa_MEME_2,0.0
CTCF_CTCF_K562_encode-Bernstein_seq_hsa_MEME_1,0.0
CTCF_CTCF_K562_encode-Bernstein_seq_hsa_MEME_2,0.0
CTCF_CTCF_K562_encode-Bernstein_seq_hsa_MEME_3,0.0
CTCF_CTCF_K562_encode-Crawford_seq_hsa_AlignACE_1,0.0
CTCF_CTCF_K562_encode-Crawford_seq_hsa_AlignACE_2,0.0
CTCF_CTCF_K562_encode-Crawford_seq_hsa_AlignACE_3,0.0
CTCF_CTCF_K562_encode-Crawford_seq_hsa_MDscan_1,0.0
CTCF_CTCF_HUVEC_encode-Crawford_seq_hsa_MDscan_3,0.0
CTCF_CTCF_K562_encode-Crawford_seq_hsa_MDscan_2,0.0
CTCF_CTCF_HUVEC_encode-Crawford_seq_hsa_MDscan_2,0.0
CTCF_CTCF_HUVEC_encode-Crawford_seq_hsa_AlignACE_3,0.0
CTCF_CTCF_HSMMtube_encode-Bernstein_seq_hsa_AlignACE_1,0.0
CTCF_CTCF_HSMMtube_encode-Bernstein_seq_hsa_AlignACE_2,0.0
CTCF_CTCF_HSMMtube_encode-Bernstein_seq_hsa_MDscan_1,0.0
CTCF_CTCF_HSMMtube_encode-Bernstein_seq_hsa_MDscan_2,0.0
CTCF_CTCF_HSMMtube_encode-Bernstein_seq_hsa_MDscan_3,0.0
CTCF_CTCF_HSMMtube_encode-Bernstein_seq_hsa_MEME_1,0.0
CTCF_CTCF_HSMMtube_encode-Bernstein_seq_hsa_MEME_2,0.0
CTCF_CTCF_HSMMtube_encode-Bernstein_seq_hsa_MEME_3,0.0
CTCF_CTCF_HUVEC_encode-Bernstein_seq_hsa_AlignACE_1,0.0
CTCF_CTCF_HUVEC_encode-Bernstein_seq_hsa_MDscan_1,0.0
CTCF_CTCF_HUVEC_encode-Bernstein_seq_hsa_MDscan_2,0.0
CTCF_CTCF_HUVEC_encode-Bernstein_seq_hsa_MDscan_3,0.0
CTCF_CTCF_HUVEC_encode-Bernstein_seq_hsa_MEME_1,0.0
CTCF_CTCF_HUVEC_encode-Bernstein_seq_hsa_MEME_2,0.0
CTCF_CTCF_HUVEC_encode-Bernstein_seq_hsa_MEME_3,0.0
CTCF_CTCF_HUVEC_encode-Crawford_seq_hsa_AlignACE_1,0.0
CTCF_CTCF_HUVEC_encode-Crawford_seq_hsa_AlignACE_2,0.0
CTCF_CTCF_HUVEC_encode-Crawford_seq_hsa_MDscan_1,0.0
CTCF_CTCF_K562_encode-Crawford_seq_hsa_MDscan_3,0.0
CTCF_CTCF_K562_encode-Crawford_seq_hsa_MEME_1,0.0
CTCF_CTCF_K562_encode-Crawford_seq_hsa_MEME_2,0.0
CTCF_CTCF_MCF-7_encode-Crawford_seq_hsa_estrogen_MEME_2,0.0
CTCF_CTCF_MCF-7_encode-Crawford_seq_hsa_estrogen_MEME_3,0.0
CTCF_CTCF_MCF-7_encode-Crawford_seq_hsa_vehicle_AlignACE_1,0.0
CTCF_CTCF_MCF-7_encode-Crawford_seq_hsa_vehicle_MDscan_1,0.0
CTCF_CTCF_MCF-7_encode-Crawford_seq_hsa_vehicle_MDscan_2,0.0
CTCF_CTCF_MCF-7_encode-Crawford_seq_hsa_vehicle_MDscan_3,0.0
CTCF_CTCF_MCF-7_encode-Crawford_seq_hsa_vehicle_MEME_1,0.0
CTCF_CTCF_MCF-7_encode-Crawford_seq_hsa_vehicle_MEME_2,0.0
CTCF_CTCF_MCF-7_encode-Crawford_seq_hsa_vehicle_MEME_3,0.0
CTCF_CTCF_NH-A_encode-Bernstein_seq_hsa_AlignACE_1,0.0
CTCF_CTCF_NH-A_encode-Bernstein_seq_hsa_AlignACE_2,0.0
CTCF_CTCF_NH-A_encode-Bernstein_seq_hsa_MDscan_1,0.0
CTCF_CTCF_NH-A_encode-Bernstein_seq_hsa_MDscan_2,0.0
CTCF_CTCF_NH-A_encode-Bernstein_seq_hsa_MDscan_3,0.0
CTCF_CTCF_NH-A_encode-Bernstein_seq_hsa_MEME_1,0.0
CTCF_CTCF_NH-A_encode-Bernstein_seq_hsa_MEME_2,0.0
CTCF_CTCF_NH-A_encode-Bernstein_seq_hsa_MEME_3,0.0
CTCF_CTCF_MCF-7_encode-Crawford_seq_hsa_estrogen_MEME_1,0.0
CTCF_CTCF_MCF-7_encode-Crawford_seq_hsa_estrogen_MDscan_3,0.0
CTCF_CTCF_MCF-7_encode-Crawford_seq_hsa_estrogen_MDscan_2,0.0
CTCF_CTCF_MCF-7_encode-Crawford_seq_hsa_estrogen_MDscan_1,0.0
CTCF_CTCF_K562_encode-Crawford_seq_hsa_MEME_3,0.0
CTCF_CTCF_K562_encode-Crawford_seq_hsa_Weeder_3,0.0
CTCF_CTCF_K562_encode-Stam_seq_hsa_AlignACE_1,0.0
CTCF_CTCF_K562_encode-Stam_seq_hsa_AlignACE_3,0.0
CTCF_CTCF_K562_encode-Stam_seq_hsa_MEME_1,0.0
CTCF_CTCF_K562_encode-Stam_seq_hsa_MEME_2,0.0
CTCF_CTCF_K562_encode-Stam_seq_hsa_MEME_3,0.0
CTCF_CTCF_MCF-7_encode-Crawford_seq_hsa_AlignACE_1,0.0
CTCF_CTCF_HSMM_encode-Bernstein_seq_hsa_MEME_2,0.0
CTCF_CTCF_MCF-7_encode-Crawford_seq_hsa_AlignACE_3,0.0
