,p-value
MYC_USF1_GM12878_encode-Myers_seq_hsa_PCR2x_AlignACE_3,0.0
MYC_USF2_GM12878_encode-Snyder_seq_hsa_IgG-mus_AlignACE_1,0.0
MYC_USF1_SK-N-SH-RA_encode-Myers_seq_hsa_v041610.2-SC-8983_MEME_1,0.0
MYC_USF1_HepG2_encode-Myers_seq_hsa_AlignACE_2,0.0
MYC_USF1_HepG2_encode-Myers_seq_hsa_AlignACE_1,0.0
MYC_USF1_H1-hESC_encode-Myers_seq_hsa_MEME_2,0.0
MYC_USF1_H1-hESC_encode-Myers_seq_hsa_MEME_1,0.0
MYC_USF1_H1-hESC_encode-Myers_seq_hsa_MDscan_3,0.0
MYC_USF1_H1-hESC_encode-Myers_seq_hsa_MDscan_2,0.0
MYC_USF1_HepG2_encode-Myers_seq_hsa_AlignACE_3,0.0
MYC_USF1_H1-hESC_encode-Myers_seq_hsa_MDscan_1,0.0
MYC_USF1_H1-hESC_encode-Myers_seq_hsa_AlignACE_2,0.0
MYC_USF1_H1-hESC_encode-Myers_seq_hsa_AlignACE_1,0.0
MYC_USF1_GM12878_encode-Myers_seq_hsa_PCR2x_MEME_2,0.0
MYC_USF1_GM12878_encode-Myers_seq_hsa_PCR2x_MEME_1,0.0
MYC_USF1_GM12878_encode-Myers_seq_hsa_PCR2x_MDscan_3,0.0
MYC_USF1_GM12878_encode-Myers_seq_hsa_PCR2x_MDscan_2,0.0
MYC_USF1_H1-hESC_encode-Myers_seq_hsa_AlignACE_3,0.0
MYC_USF1_HepG2_encode-Myers_seq_hsa_MDscan_1,0.0
MYC_USF1_HepG2_encode-Myers_seq_hsa_MDscan_2,0.0
MYC_USF1_HepG2_encode-Myers_seq_hsa_MDscan_3,0.0
MYC_USF1_SK-N-SH-RA_encode-Myers_seq_hsa_v041610.2-SC-8983_MDscan_3,0.0
MYC_USF1_SK-N-SH-RA_encode-Myers_seq_hsa_v041610.2-SC-8983_MDscan_2,0.0
MYC_USF1_SK-N-SH-RA_encode-Myers_seq_hsa_v041610.2-SC-8983_MDscan_1,0.0
MYC_USF1_SK-N-SH-RA_encode-Myers_seq_hsa_v041610.2-SC-8983_AlignACE_3,0.0
MYC_USF1_SK-N-SH-RA_encode-Myers_seq_hsa_v041610.2-SC-8983_AlignACE_2,0.0
MYC_USF1_SK-N-SH-RA_encode-Myers_seq_hsa_v041610.2-SC-8983_AlignACE_1,0.0
MYC_USF1_K562_encode-Myers_seq_hsa_v041610.1_MEME_2,0.0
MYC_USF1_K562_encode-Myers_seq_hsa_v041610.1_MEME_1,0.0
MYC_USF1_K562_encode-Myers_seq_hsa_v041610.1_AlignACE_3,0.0
MYC_USF1_K562_encode-Myers_seq_hsa_v041610.1_AlignACE_2,0.0
MYC_USF1_K562_encode-Myers_seq_hsa_v041610.1_AlignACE_1,0.0
MYC_USF1_HepG2_encode-Myers_seq_hsa_Weeder_3,0.0
MYC_USF1_HepG2_encode-Myers_seq_hsa_Weeder_2,0.0
MYC_USF1_HepG2_encode-Myers_seq_hsa_MEME_2,0.0
MYC_USF1_HepG2_encode-Myers_seq_hsa_MEME_1,0.0
MYC_USF1_SK-N-SH-RA_encode-Myers_seq_hsa_v041610.2-SC-8983_MEME_2,0.0
MYC_MYC_K562_encode-Snyder_seq_hsa_MEME_2,0.0
MYC_MYC_K562_encode-Snyder_seq_hsa_IFNg6h_MEME_2,0.0
MYC_MAX_NB4_encode-Snyder_seq_hsa_MDscan_1,0.0
MYC_MAX_HUVEC_encode-Snyder_seq_hsa_MEME_1,0.0
MYC_MYC_GM12878_encode-Crawford_seq_hsa_AlignACE_1,0.0
MYC_MYC_GM12878_encode-Crawford_seq_hsa_AlignACE_2,0.0
MYC_MYC_GM12878_encode-Crawford_seq_hsa_AlignACE_3,0.0
MYC_MAX_HUVEC_encode-Snyder_seq_hsa_MDscan_3,0.0
MYC_MYC_GM12878_encode-Crawford_seq_hsa_MDscan_1,0.0
MYC_MYC_GM12878_encode-Crawford_seq_hsa_MDscan_2,0.0
MYC_MYC_GM12878_encode-Crawford_seq_hsa_MDscan_3,0.0
MYC_MYC_GM12878_encode-Crawford_seq_hsa_MEME_1,0.0
MYC_MYC_GM12878_encode-Crawford_seq_hsa_MEME_2,0.0
MYC_MAX_HUVEC_encode-Snyder_seq_hsa_MDscan_2,0.0
MYC_MAX_HUVEC_encode-Snyder_seq_hsa_MEME_2,0.0
MYC_MAX_HUVEC_encode-Snyder_seq_hsa_MDscan_1,0.0
MYC_MYC_HeLa-S3_encode-Crawford_seq_hsa_AlignACE_1,0.0
MYC_MYC_HeLa-S3_encode-Crawford_seq_hsa_AlignACE_2,0.0
MYC_MYC_HeLa-S3_encode-Crawford_seq_hsa_AlignACE_3,0.0
MYC_MAX_HUVEC_encode-Snyder_seq_hsa_AlignACE_2,0.0
MYC_MAX_HUVEC_encode-Snyder_seq_hsa_AlignACE_1,0.0
MYC_MAX_K562_encode-Myers_seq_hsa_v041610.2_MDscan_3,0.0
MYC_MYC_HeLa-S3_encode-Snyder_seq_hsa_AlignACE_1,0.0
MYC_MYC_HeLa-S3_encode-Snyder_seq_hsa_AlignACE_2,0.0
MYC_MYC_HeLa-S3_encode-Snyder_seq_hsa_AlignACE_3,0.0
MYC_MAX_HeLa-S3_encode-Snyder_seq_hsa_MEME_3,0.0
MYC_MAX_HeLa-S3_encode-Snyder_seq_hsa_MEME_2,0.0
MYC_MAX_HUVEC_encode-Snyder_seq_hsa_AlignACE_3,0.0
MYC_MAX_HeLa-S3_encode-Snyder_seq_hsa_MEME_1,0.0
MYC_MAX_NB4_encode-Snyder_seq_hsa_Weeder_3,0.0
MYC_MAX_NB4_encode-Snyder_seq_hsa_MEME_2,0.0
MYC_MAX_K562_encode-Myers_seq_hsa_v041610.2_MEME_1,0.0
MYC_MAX_K562_encode-Myers_seq_hsa_v041610.2_MDscan_1,0.0
MYC_MAX_K562_encode-Myers_seq_hsa_v041610.2_AlignACE_3,0.0
MYC_MAX_K562_encode-Snyder_seq_hsa_AlignACE_1,0.0
MYC_MAX_K562_encode-Snyder_seq_hsa_AlignACE_2,0.0
MYC_MAX_K562_encode-Snyder_seq_hsa_AlignACE_3,0.0
MYC_MAX_K562_encode-Myers_seq_hsa_v041610.2_AlignACE_2,0.0
MYC_MAX_K562_encode-Myers_seq_hsa_v041610.2_AlignACE_1,0.0
MYC_MAX_K562_encode-Snyder_seq_hsa_MDscan_1,0.0
MYC_MAX_K562_encode-Snyder_seq_hsa_MDscan_2,0.0
MYC_MAX_K562_encode-Snyder_seq_hsa_MDscan_3,0.0
MYC_MAX_NB4_encode-Snyder_seq_hsa_Weeder_2,0.0
MYC_MAX_K562_encode-Snyder_seq_hsa_MEME_1,0.0
MYC_MAX_K562_encode-Snyder_seq_hsa_Weeder_2,0.0
MYC_MAX_K562_encode-Snyder_seq_hsa_Weeder_3,0.0
MYC_MAX_NB4_encode-Snyder_seq_hsa_AlignACE_1,0.0
MYC_MAX_NB4_encode-Snyder_seq_hsa_AlignACE_2,0.0
MYC_MAX_NB4_encode-Snyder_seq_hsa_AlignACE_3,0.0
MYC_MYC_K562_encode-Snyder_seq_hsa_MEME_1,0.0
MYC_MAX_NB4_encode-Snyder_seq_hsa_MDscan_2,0.0
MYC_MAX_NB4_encode-Snyder_seq_hsa_MDscan_3,0.0
MYC_MAX_NB4_encode-Snyder_seq_hsa_MEME_1,0.0
MYC_MAX_HUVEC_encode-Snyder_seq_hsa_Weeder_3,0.0
MYC_MAX_HUVEC_encode-Snyder_seq_hsa_Weeder_2,0.0
MYC_MAX_K562_encode-Snyder_seq_hsa_MEME_2,0.0
MYC_MYC_HeLa-S3_encode-Snyder_seq_hsa_MEME_1,0.0
MYC_MAX_K562_encode-Myers_seq_hsa_v041610.2_MDscan_2,0.0
MYC_MAX_H1-hESC_encode-Snyder_seq_hsa_AlignACE_3,0.0
MYC_MYC_K562_encode-Crawford_seq_hsa_MEME_2,0.0
MYC_MYC_HUVEC_encode-Crawford_seq_hsa_MEME_1,0.0
MYC_MYC_HUVEC_encode-Crawford_seq_hsa_MEME_2,0.0
MYC_MYC_HUVEC_encode-Crawford_seq_hsa_Weeder_2,0.0
MYC_MYC_K562_encode-Snyder_seq_hsa_AlignACE_1,0.0
MYC_MAX_H1-hESC_encode-Snyder_seq_hsa_MEME_2,0.0
MYC_MAX_GM12878_encode-Snyder_seq_hsa_MDscan_1,0.0
MYC_MAX_GM12878_encode-Snyder_seq_hsa_MDscan_2,0.0
MYC_MAX_H1-hESC_encode-Snyder_seq_hsa_MEME_1,0.0
MYC_MYC_K562_encode-Snyder_seq_hsa_AlignACE_2,0.0
MYC_MYC_HUVEC_encode-Crawford_seq_hsa_Weeder_3,0.0
MYC_MAX_H1-hESC_encode-Snyder_seq_hsa_AlignACE_2,0.0
MYC_MAX_GM12878_encode-Snyder_seq_hsa_MEME_1,0.0
MYC_MYC_K562_encode-Crawford_seq_hsa_AlignACE_1,0.0
MYC_MYC_K562_encode-Crawford_seq_hsa_AlignACE_2,0.0
MYC_MYC_K562_encode-Crawford_seq_hsa_AlignACE_3,0.0
MYC_MYC_K562_encode-Crawford_seq_hsa_Weeder_3,0.0
MYC_MAX_H1-hESC_encode-Snyder_seq_hsa_AlignACE_1,0.0
MYC_MAX_GM12878_encode-Snyder_seq_hsa_MEME_2,0.0
MYC_MYC_K562_encode-Crawford_seq_hsa_MEME_1,0.0
MYC_MAX_GM12878_encode-Snyder_seq_hsa_MDscan_3,0.0
MYC_MYC_K562_encode-Snyder_seq_hsa_AlignACE_3,0.0
MYC_MYC_K562_encode-Crawford_seq_hsa_Weeder_2,0.0
MYC_MAX_HeLa-S3_encode-Snyder_seq_hsa_AlignACE_1,0.0
MYC_MYC_HeLa-S3_encode-Snyder_seq_hsa_MEME_2,0.0
MYC_MYC_HeLa-S3_encode-Snyder_seq_hsa_Weeder_2,0.0
MYC_MYC_HeLa-S3_encode-Snyder_seq_hsa_Weeder_3,0.0
MYC_MYC_HUVEC_encode-Crawford_seq_hsa_AlignACE_1,0.0
MYC_MAX_GM12878_encode-Snyder_seq_hsa_AlignACE_2,0.0
MYC_MYC_HUVEC_encode-Crawford_seq_hsa_MDscan_3,0.0
MYC_MYC_K562_encode-Snyder_seq_hsa_MDscan_3,0.0
MYC_MAX_GM12878_encode-Snyder_seq_hsa_AlignACE_3,0.0
MYC_MYC_HUVEC_encode-Crawford_seq_hsa_AlignACE_2,0.0
MYC_MAX_HeLa-S3_encode-Snyder_seq_hsa_MDscan_2,0.0
MYC_MAX_HeLa-S3_encode-Snyder_seq_hsa_AlignACE_3,0.0
MYC_MYC_K562_encode-Snyder_seq_hsa_MDscan_1,0.0
MYC_MAX_HeLa-S3_encode-Snyder_seq_hsa_AlignACE_2,0.0
MYC_MYC_HUVEC_encode-Crawford_seq_hsa_AlignACE_3,0.0
MYC_USF2_H1-hESC_encode-Snyder_seq_hsa_IgG-rab_MDscan_1,5.661002115562241e-302
MYC_USF2_GM12878_encode-Snyder_seq_hsa_IgG-mus_MDscan_2,1.689582200301657e-299
MYC_USF2_GM12878_encode-Snyder_seq_hsa_IgG-mus_MDscan_3,2.8110890307531047e-298
MYC_USF1_K562_encode-Myers_seq_hsa_v041610.1_MDscan_1,6.478364264176556e-293
MYC_USF1_K562_encode-Myers_seq_hsa_v041610.1_MDscan_2,6.5107501610926465e-292
MYC_MAX_NB4_encode-Snyder_seq_hsa_Trawler_1,3.263116221483223e-291
MYC_MYC_K562_encode-Snyder_seq_hsa_IFNg30_MDscan_1,3.04738934809732e-286
MYC_MYC_K562_encode-Crawford_seq_hsa_MDscan_2,4.741668278599406e-286
MYC_MYC_K562_encode-Crawford_seq_hsa_MDscan_1,4.652487502366459e-272
MYC_MAX_HeLa-S3_encode-Snyder_seq_hsa_MDscan_3,6.020694994111939e-269
MYC_USF2_H1-hESC_encode-Snyder_seq_hsa_IgG-rab_MDscan_3,1.3696581236372142e-264
MYC_USF2_H1-hESC_encode-Snyder_seq_hsa_IgG-rab_MDscan_2,8.065026397807556e-260
MYC_USF1_A549_encode-Myers_seq_hsa_DEX-100nM_MDscan_1,3.18008625886075e-250
MYC_USF2_K562_encode-Snyder_seq_hsa_Trawler_1,6.206151094105056e-247
MYC_MYC_HeLa-S3_encode-Crawford_seq_hsa_Trawler_3,3.1206805495629267e-222
MYC_MAX_HeLa-S3_encode-Snyder_seq_hsa_Trawler_1,1.3036626840618754e-201
MYC_MYC_K562_encode-Crawford_seq_hsa_MDscan_3,5.21505571782367e-200
MYC_USF1_A549_encode-Myers_seq_hsa_DEX-100nM_Trawler_1,5.396621637389015e-145
MYC_MYC_HUVEC_encode-Crawford_seq_hsa_Trawler_3,9.475831904700998e-134
MYC_MYC_K562_encode-Crawford_seq_hsa_Trawler_3,6.917456624367638e-132
MYC_USF1_K562_encode-Myers_seq_hsa_v041610.1_Trawler_2,9.56312794759213e-131
MYC_MYC_MCF-7_encode-Crawford_seq_hsa_vehicle_Trawler_3,4.916698721195678e-119
MYC_USF1_A549_encode-Myers_seq_hsa_DEX-100nM_Trawler_3,1.0810919691346162e-118
MYC_USF2_GM12878_encode-Snyder_seq_hsa_IgG-mus_Trawler_3,3.06568988748081e-117
MYC_USF1_GM12878_encode-Myers_seq_hsa_PCR2x_Trawler_2,1.366260971480331e-115
MYC_MAX_H1-hESC_encode-Snyder_seq_hsa_Trawler_2,2.7368890068977528e-114
MYC_MYC_MCF-7_encode-Crawford_seq_hsa_estrogen_Trawler_1,6.752992881255625e-106
MYC_USF1_GM12878_encode-Myers_seq_hsa_PCR2x_Trawler_1,8.053434840684014e-100
MYC_MYC_K562_encode-Snyder_seq_hsa_IFNg6h_Trawler_1,3.1199018528769404e-99
MYC_MYC_GM12878_encode-Crawford_seq_hsa_Trawler_2,8.061615904363165e-98
MYC_MYC_HeLa-S3_encode-Snyder_seq_hsa_Trawler_2,1.5047449686714453e-96
MYC_MYC_K562_encode-Snyder_seq_hsa_IFNa30_Trawler_3,2.0346941568905663e-96
MYC_MYC_HeLa-S3_encode-Crawford_seq_hsa_Trawler_2,9.199285127677688e-96
MYC_MYC_GM12878_encode-Crawford_seq_hsa_Trawler_3,1.8899091159914803e-92
MYC_MYC_K562_encode-Crawford_seq_hsa_Trawler_2,9.149090926202284e-90
MYC_MAX_K562_encode-Snyder_seq_hsa_Trawler_2,1.3585516349523913e-89
MYC_MYC_MCF-7_encode-Crawford_seq_hsa_estrogen_Trawler_2,3.275241422838269e-89
MYC_MYC_NB4_encode-Snyder_seq_hsa_Trawler_3,1.0584735366680249e-82
MYC_MAX_K562_encode-Myers_seq_hsa_v041610.2_Trawler_1,2.8927178496909664e-81
MYC_USF2_K562_encode-Snyder_seq_hsa_Trawler_3,1.5288837870274427e-80
MYC_USF1_HepG2_encode-Myers_seq_hsa_Trawler_3,2.3083074120545428e-79
MYC_USF2_GM12878_encode-Snyder_seq_hsa_IgG-mus_Trawler_1,1.4742956948040095e-78
MYC_MYC_HeLa-S3_encode-Snyder_seq_hsa_Trawler_3,4.212170424805606e-78
MYC_USF2_H1-hESC_encode-Snyder_seq_hsa_IgG-rab_Trawler_3,8.828474135552109e-78
MYC_MYC_MCF-7_encode-Crawford_seq_hsa_estrogen_Trawler_3,1.3884638053993798e-75
MYC_MYC_HeLa-S3_encode-Crawford_seq_hsa_Trawler_1,2.0025767167497477e-75
MYC_MYC_MCF-7_encode-Crawford_seq_hsa_vehicle_Trawler_2,2.0025767167497477e-75
MYC_USF1_H1-hESC_encode-Myers_seq_hsa_Trawler_2,2.0025767167497477e-75
MYC_MYC_GM12878_encode-Crawford_seq_hsa_Trawler_1,2.0025767167497477e-75
MYC_USF1_K562_encode-Myers_seq_hsa_v041610.1_Trawler_1,2.0025767167497477e-75
MYC_MYC_K562_encode-Snyder_seq_hsa_IFNa6h_Trawler_2,2.2634850749494493e-74
MYC_MYC_MCF-7_encode-Crawford_seq_hsa_vehicle_Trawler_1,4.0096049505897166e-72
MYC_USF1_SK-N-SH-RA_encode-Myers_seq_hsa_v041610.2-SC-8983_Trawler_3,7.836672889819544e-67
MYC_MYC_K562_encode-Snyder_seq_hsa_IFNa30_Trawler_2,1.3114422803832267e-66
MYC_MYC_HUVEC_encode-Crawford_seq_hsa_Trawler_2,3.8729146908355376e-63
MYC_USF2_HeLa-S3_encode-Snyder_seq_hsa_IgG-mus_Trawler_2,2.0024342176319998e-61
MYC_MAX_K562_encode-Myers_seq_hsa_v041610.2_Trawler_2,2.105824789204082e-61
MYC_MYC_HUVEC_encode-Crawford_seq_hsa_Trawler_1,2.3720219279264208e-61
MYC_MAX_NB4_encode-Snyder_seq_hsa_Trawler_3,4.201881499011149e-59
MYC_USF2_HepG2_encode-Snyder_seq_hsa_IgG-rab_Trawler_2,4.378989279202479e-58
MYC_MYC_HeLa-S3_encode-Snyder_seq_hsa_MDscan_2,2.15277740938264e-51
MYC_USF1_K562_encode-Myers_seq_hsa_v041610.1_Trawler_3,9.466978873701594e-51
MYC_MYC_K562_encode-Snyder_seq_hsa_IFNg6h_Trawler_3,1.1602175367023551e-48
MYC_MYC_K562_encode-Snyder_seq_hsa_Trawler_2,6.8673179449523e-48
MYC_MAX_HeLa-S3_encode-Snyder_seq_hsa_Trawler_2,2.3468679287509337e-47
MYC_USF2_GM12878_encode-Snyder_seq_hsa_IgG-mus_Trawler_2,3.676975478108502e-47
MYC_MYC_K562_encode-Snyder_seq_hsa_IFNg30_Trawler_1,1.0976693093078607e-46
MYC_MYC_HeLa-S3_encode-Snyder_seq_hsa_MDscan_1,1.5272650943557473e-46
MYC_USF2_HeLa-S3_encode-Snyder_seq_hsa_IgG-mus_Trawler_1,1.7102997736524127e-46
MYC_MAX_K562_encode-Snyder_seq_hsa_Trawler_1,3.6630206743561305e-45
MYC_MYC_HUVEC_encode-Crawford_seq_hsa_MDscan_2,2.661716953519395e-43
MYC_MAX_HeLa-S3_encode-Snyder_seq_hsa_MDscan_1,3.744116173369997e-43
MYC_MYC_HeLa-S3_encode-Snyder_seq_hsa_MDscan_3,4.730384951620156e-43
MYC_USF1_A549_encode-Myers_seq_hsa_DEX-100nM_Trawler_2,1.159298053094085e-41
